Time[sec]	Top_Inplane_Disp[mm]	Top_Inplane_Rotation[rad]
1487.367188	135.6553137	-1.214483
1487.466797	135.5907172	-1.2131642
1487.566407	135.5362386	-1.2118972
1487.666016	135.4815364	-1.2105609
1487.765625	135.4230046	-1.2092511
1487.865235	135.3567094	-1.2079643
1487.964844	135.295257	-1.2066896
1488.064453	135.2382898	-1.2054008
1488.164063	135.1787746	-1.2040663
1488.263672	135.1168454	-1.202779
1488.363282	135.0575686	-1.2015223
1488.462891	135.0001097	-1.2002501
1488.5625	134.9377185	-1.1988852
1488.66211	134.8814219	-1.1975846
1488.761719	134.8190755	-1.1962849
1488.861328	134.7607523	-1.1949986
1488.960938	134.7001493	-1.1936902
1489.060547	134.6389055	-1.1924143
1489.160157	134.5786899	-1.1911131
1489.259766	134.5198303	-1.1898459
1489.359375	134.4589144	-1.1885671
1489.458985	134.4047785	-1.1872154
1489.558594	134.3424171	-1.1859438
1489.658203	134.2843771	-1.1846561
1489.757813	134.2218518	-1.1833446
1489.857422	134.1629773	-1.1820663
1489.957032	134.1082454	-1.1807464
1490.056641	134.0407878	-1.179453
1490.15625	133.9797378	-1.1781841
1490.25586	133.9256763	-1.1768549
1490.355469	133.8642389	-1.1755963
1490.455078	133.8036656	-1.1742669
1490.554688	133.7431073	-1.1729397
1490.654297	133.683756	-1.1716855
1490.753907	133.6238086	-1.1704268
1490.853516	133.565709	-1.1690713
1490.953125	133.5040331	-1.1678208
1491.052735	133.4380656	-1.1664706
1491.152344	133.3893389	-1.1651989
1491.251953	133.3266497	-1.1639029
1491.351563	133.264944	-1.1626011
1491.451172	133.2069337	-1.1613205
1491.550782	133.1449002	-1.1600538
1491.650391	133.0831349	-1.1587289
1491.75	133.0278218	-1.1574284
1491.84961	132.967487	-1.1561225
1491.949219	132.9075843	-1.1548235
1492.048828	132.8451186	-1.1535059
1492.148438	132.7887625	-1.152213
1492.248047	132.7302307	-1.1509296
1492.347657	132.6668561	-1.1496567
1492.447266	132.606402	-1.1483236
1492.546875	132.5529516	-1.1470554
1492.646485	132.4878335	-1.1457874
1492.746094	132.4321479	-1.1445199
1492.845703	132.3729306	-1.1431585
1492.945313	132.3101074	-1.1418945
1493.044922	132.2486997	-1.1405651
1493.144532	132.1930438	-1.1392845
1493.244141	132.1267635	-1.1380088
1493.34375	132.0736259	-1.1366992
1493.44336	132.0108622	-1.1353941
1493.542969	131.9512725	-1.1341156
1493.642578	131.8950206	-1.1327941
1493.742188	131.8327934	-1.1315342
1493.841797	131.7730993	-1.1302433
1493.941407	131.713286	-1.1289073
1494.041016	131.6529214	-1.1276199
1494.140625	131.5941066	-1.1263135
1494.240235	131.5303743	-1.1250676
1494.339844	131.4712316	-1.1237655
1494.439453	131.4103752	-1.122431
1494.539063	131.3538849	-1.1211547
1494.638672	131.2950253	-1.1198417
1494.738282	131.2355399	-1.1185515
1494.837891	131.1752498	-1.1172592
1494.9375	131.1165094	-1.1159401
1495.03711	131.0530752	-1.1146415
1495.136719	130.9985369	-1.1133381
1495.236328	130.9323311	-1.1120802
1495.335938	130.8736503	-1.1107838
1495.435547	130.8186948	-1.1094668
1495.535157	130.7560802	-1.1081817
1495.634766	130.6987852	-1.1068699
1495.734375	130.6383759	-1.1055993
1495.833985	130.5759996	-1.1042642
1495.933594	130.5190176	-1.1029871
1496.033203	130.4567009	-1.1017286
1496.132813	130.3973496	-1.1004624
1496.232422	130.3368509	-1.0991292
1496.332032	130.2721649	-1.097799
1496.431641	130.2190572	-1.0965265
1496.53125	130.1536411	-1.0952253
1496.63086	130.0982088	-1.0939576
1496.730469	130.0392598	-1.0926248
1496.830078	129.9749911	-1.0913189
1496.929688	129.9189478	-1.0900273
1497.029297	129.8621893	-1.0887252
1497.128907	129.803136	-1.0874482
1497.228516	129.7369301	-1.0861221
1497.328125	129.678756	-1.0848485
1497.427735	129.6195388	-1.0835562
1497.527344	129.5622885	-1.0822547
1497.626953	129.4972897	-1.0809831
1497.726563	129.4370741	-1.0796784
1497.826172	129.3832958	-1.0783722
1497.925782	129.3191016	-1.0771105
1498.025391	129.2648017	-1.0757834
1498.125	129.1978508	-1.0745117
1498.22461	129.1438788	-1.0732136
1498.324219	129.0787756	-1.0718984
1498.423828	129.0242523	-1.0706124
1498.523438	128.9633811	-1.0693133
1498.623047	128.9028972	-1.0680103
1498.722657	128.8366914	-1.0667003
1498.822266	128.7830472	-1.0654133
1498.921875	128.7253797	-1.0640787
1499.021485	128.6631376	-1.0628078
1499.121094	128.6066175	-1.0615421
1499.220703	128.5465062	-1.0602296
1499.320313	128.4838319	-1.0589265
1499.419922	128.4238696	-1.0576679
1499.519532	128.3654124	-1.0563718
1499.619141	128.3065379	-1.0550671
1499.71875	128.244698	-1.0537465
1499.81836	128.1885207	-1.0524555
1499.917969	128.1207502	-1.0511572
1500.017578	128.0655563	-1.0498795
1500.117188	128.0066669	-1.0485601
1500.216797	127.946347	-1.0472865
1500.316407	127.8821081	-1.0459651
1500.416016	127.8259754	-1.0446702
1500.515625	127.7712733	-1.043366
1500.615235	127.709657	-1.0420866
1500.714844	127.6435703	-1.0407832
1500.814453	127.5893003	-1.0394894
1500.914063	127.5273561	-1.0382131
1501.013672	127.4669617	-1.0368883
1501.113282	127.4050623	-1.0356208
1501.212891	127.3462921	-1.0343531
1501.3125	127.2896379	-1.0330432
1501.41211	127.2260547	-1.0317197
1501.511719	127.1703094	-1.0304336
1501.611328	127.1113008	-1.029111
1501.710938	127.0476431	-1.02782
1501.810547	126.9910187	-1.0265128
1501.910157	126.9312501	-1.0252673
1502.009766	126.8704683	-1.0239784
1502.109375	126.8099695	-1.0226468
1502.208985	126.7514527	-1.0213229
1502.308594	126.6926676	-1.0200771
1502.408203	126.6319305	-1.0187912
1502.507813	126.5710741	-1.0174941
1502.607422	126.5109926	-1.0161707
1502.707032	126.4528781	-1.0148706
1502.806641	126.3902485	-1.0135425
1502.90625	126.3305098	-1.012272
1503.00586	126.2707263	-1.010971
1503.105469	126.2122989	-1.0096725
1503.205078	126.1523068	-1.0084018
1503.304688	126.0904074	-1.0071351
1503.404297	126.0317564	-1.0058322
1503.503907	125.9712726	-1.0045135
1503.603516	125.9189099	-1.003222
1503.703125	125.8534789	-1.0018993
1503.802735	125.7961392	-1.0006092
1503.902344	125.7313192	-0.9993541
1504.001953	125.6791055	-0.9980203
1504.101563	125.613898	-0.9967217
1504.201172	125.5594194	-0.9954294
1504.300782	125.4928708	-0.9941493
1504.400391	125.4322827	-0.9928244
1504.5	125.3794432	-0.9915555
1504.59961	125.3136545	-0.9902885
1504.699219	125.2565682	-0.9889554
1504.798828	125.2010018	-0.987624
1504.898438	125.1345277	-0.9863957
1504.998047	125.0778288	-0.985081
1505.097657	125.0186265	-0.9837549
1505.197266	124.9557808	-0.9824831
1505.296875	124.8963922	-0.9812001
1505.396485	124.8377785	-0.9798738
1505.496094	124.7759759	-0.9785933
1505.595703	124.7201636	-0.9772836
1505.695313	124.6626973	-0.9759778
1505.794922	124.5956048	-0.9746773
1505.894532	124.5350167	-0.973407
1505.994141	124.4800091	-0.9721008
1506.09375	124.4197711	-0.9707894
1506.19336	124.3611649	-0.9695313
1506.292969	124.29934	-0.9682161
1506.392578	124.2423207	-0.9669435
1506.492188	124.1842285	-0.9656387
1506.591797	124.1183206	-0.9643652
1506.691407	124.058947	-0.963013
1506.791016	123.9989474	-0.9617385
1506.890625	123.9440739	-0.9604384
1506.990235	123.8829717	-0.9591285
1507.089844	123.8213629	-0.9578444
1507.189453	123.7671003	-0.9565705
1507.289063	123.7039641	-0.9552788
1507.388672	123.6430928	-0.9539603
1507.488282	123.5865429	-0.9526732
1507.587891	123.5222742	-0.9513635
1507.6875	123.4626547	-0.9500747
1507.78711	123.4023646	-0.9487865
1507.886719	123.34916	-0.9474869
1507.986328	123.2801452	-0.9461661
1508.085938	123.2233122	-0.9448971
1508.185547	123.1622323	-0.9435871
1508.285157	123.1043041	-0.9423184
1508.384766	123.0443045	-0.9410148
1508.484375	122.9848117	-0.9397197
1508.583985	122.9243577	-0.9383633
1508.683594	122.8673905	-0.9370961
1508.783203	122.8050515	-0.9358099
1508.882813	122.7436215	-0.9345102
1508.982422	122.6820499	-0.9332196
1509.082032	122.6300746	-0.9319202
1509.181641	122.5671768	-0.93064
1509.28125	122.5079969	-0.9293505
1509.38086	122.4491224	-0.9280712
1509.480469	122.3843545	-0.9267535
1509.580078	122.3266497	-0.9254323
1509.679688	122.2670078	-0.9241879
1509.779297	122.2108901	-0.9229036
1509.878907	122.1512035	-0.9215717
1509.978516	122.0897362	-0.9202744
1510.078125	122.0285371	-0.9189463
1510.177735	121.9669729	-0.917656
1510.277344	121.9120175	-0.916377
1510.376953	121.8493283	-0.9150889
1510.476563	121.7873096	-0.9137783
1510.576172	121.7321754	-0.9124998
1510.675782	121.6657907	-0.9112308
1510.775391	121.6156334	-0.9098968
1510.875	121.5454489	-0.90863
1510.97461	121.4924827	-0.9072982
1511.074219	121.435076	-0.9060112
1511.173828	121.3748679	-0.9047588
1511.273438	121.3131472	-0.9034159
1511.373047	121.2541163	-0.9020996
1511.472657	121.1909056	-0.9008334
1511.572266	121.1315095	-0.8995319
1511.671875	121.0721433	-0.8982328
1511.771485	121.0105494	-0.8969637
1511.871094	120.9536791	-0.895635
1511.970703	120.8967939	-0.894343
1512.070313	120.8391711	-0.8930371
1512.169922	120.7738444	-0.8917572
1512.269532	120.7196116	-0.8904634
1512.369141	120.656684	-0.8891361
1512.46875	120.5968112	-0.8878512
1512.56836	120.5374748	-0.8865818
1512.667969	120.4732656	-0.8852484
1512.767578	120.4166561	-0.8839841
1512.867188	120.3545704	-0.8826536
1512.966797	120.300293	-0.8813783
1513.066407	120.2357113	-0.8801079
1513.166016	120.1769784	-0.8788175
1513.265625	120.1164573	-0.8775039
1513.365235	120.0617328	-0.8761872
1513.464844	119.996503	-0.8749081
1513.564453	119.9402511	-0.8736181
1513.664063	119.8792234	-0.8723126
1513.763672	119.821839	-0.8710084
1513.863282	119.7604984	-0.8696851
1513.962891	119.6994632	-0.8684347
1514.0625	119.6415871	-0.8671393
1514.16211	119.578436	-0.8658417
1514.261719	119.5213124	-0.8645366
1514.361328	119.4614545	-0.8632544
1514.460938	119.4040254	-0.8619381
1514.560547	119.3361208	-0.8606665
1514.660157	119.283177	-0.8593537
1514.759766	119.2161962	-0.8580485
1514.859375	119.1632673	-0.8567615
1514.958985	119.1001832	-0.8554688
1515.058594	119.0380156	-0.8541738
1515.158203	118.979834	-0.8528392
1515.257813	118.924439	-0.8515665
1515.357422	118.8590378	-0.850299
1515.457032	118.8051701	-0.8489698
1515.556641	118.7387109	-0.8477168
1515.65625	118.6822578	-0.8463969
1515.75586	118.6207309	-0.8451176
1515.855469	118.5634583	-0.8437927
1515.955078	118.5036749	-0.842548
1516.054688	118.4431762	-0.8411995
1516.154297	118.3855087	-0.8399238
1516.253907	118.3247939	-0.8386049
1516.353516	118.264623	-0.8373229
1516.453125	118.205294	-0.836088
1516.552735	118.1439832	-0.8347512
1516.652344	118.0826575	-0.8334241
1516.751953	118.0274859	-0.8321273
1516.851563	117.9672852	-0.8308187
1516.951172	117.9067045	-0.8295452
1517.050782	117.8498417	-0.8282746
1517.150391	117.7874729	-0.8269604
1517.25	117.7230701	-0.8256846
1517.34961	117.6684052	-0.8243215
1517.449219	117.6109463	-0.8231026
1517.548828	117.5432578	-0.821761
1517.648438	117.4858287	-0.8205013
1517.748047	117.4302772	-0.8191767
1517.847657	117.3661426	-0.8178984
1517.947266	117.3099205	-0.8166212
1518.046875	117.2510013	-0.8152732
1518.146485	117.1907932	-0.8140038
1518.246094	117.1288937	-0.8126957
1518.345703	117.072463	-0.8113819
1518.445313	117.0094907	-0.810117
1518.544922	116.9500798	-0.8088311
1518.644532	116.8901026	-0.807483
1518.744141	116.8309376	-0.8062365
1518.84375	116.770111	-0.8048997
1518.94336	116.7093068	-0.8036234
1519.042969	116.6512072	-0.8023301
1519.142578	116.5945828	-0.8010545
1519.242188	116.5323481	-0.7997288
1519.341797	116.4735928	-0.7984326
1519.441407	116.4128855	-0.7971842
1519.541016	116.3514927	-0.7958338
1519.640625	116.2902638	-0.7945173
1519.740235	116.2303016	-0.7932219
1519.839844	116.1773503	-0.7919369
1519.939453	116.1193922	-0.7906665
1520.039063	116.0482615	-0.7893845
1520.138672	115.9965247	-0.7880772
1520.238282	115.9364507	-0.7867543
1520.337891	115.8774346	-0.7854546
1520.4375	115.8140004	-0.7841917
1520.53711	115.7583892	-0.7828861
1520.636719	115.6941056	-0.7815836
1520.736328	115.6369671	-0.7803056
1520.835938	115.5756712	-0.7790137
1520.935547	115.517199	-0.7777143
1521.035157	115.4585332	-0.7764117
1521.134766	115.3990626	-0.7751019
1521.234375	115.3325438	-0.7738342
1521.333985	115.27583	-0.7725113
1521.433594	115.2159274	-0.7712428
1521.533203	115.1598021	-0.7699416
1521.632813	115.0943264	-0.7686552
1521.732422	115.0360182	-0.7673648
1521.832032	114.9754003	-0.766032
1521.931641	114.9213538	-0.7647372
1522.03125	114.8574576	-0.7634753
1522.13086	114.8000807	-0.7621558
1522.230469	114.7400588	-0.7608668
1522.330078	114.6749705	-0.7595692
1522.429688	114.622131	-0.7582476
1522.529297	114.5595759	-0.7569683
1522.628907	114.5003214	-0.7556676
1522.728516	114.4397408	-0.7543747
1522.828125	114.3763661	-0.7530872
1522.927735	114.31887	-0.7517986
1523.027344	114.2614633	-0.7505126
1523.126953	114.2024323	-0.7491731
1523.226563	114.1403764	-0.7478935
1523.326172	114.0794307	-0.7466147
1523.425782	114.0206829	-0.7453466
1523.525391	113.9611304	-0.7439909
1523.625	113.9006168	-0.7427214
1523.72461	113.842085	-0.7414529
1523.824219	113.7806103	-0.7401411
1523.923828	113.7214303	-0.738822
1524.023438	113.6618555	-0.7374912
1524.123047	113.6063412	-0.7362513
1524.222657	113.5417894	-0.7349403
1524.322266	113.4804785	-0.7336657
1524.421875	113.4226993	-0.7323337
1524.521485	113.362439	-0.7310702
1524.621094	113.3045107	-0.7297785
1524.720703	113.2445484	-0.7284773
1524.820313	113.1837517	-0.7271665
1524.919922	113.1264642	-0.7258749
1525.019532	113.0638793	-0.724575
1525.119141	113.0035967	-0.7233137
1525.21875	112.9455343	-0.7219554
1525.31836	112.8840744	-0.7207084
1525.417969	112.8243655	-0.7194057
1525.517578	112.7607152	-0.7181264
1525.617188	112.7064899	-0.7168026
1525.716797	112.645708	-0.7155243
1525.816407	112.5869974	-0.7142034
1525.916016	112.524949	-0.712899
1526.015625	112.4684587	-0.7116328
1526.115235	112.4074012	-0.7103232
1526.214844	112.3483106	-0.7090624
1526.314453	112.2861281	-0.7077443
1526.414063	112.226747	-0.7064548
1526.513672	112.1635586	-0.7051229
1526.613282	112.1091619	-0.703825
1526.712891	112.0493189	-0.7025799
1526.8125	111.9888574	-0.7012627
1526.91211	111.9309217	-0.6999567
1527.011719	111.8698269	-0.6986841
1527.111328	111.8100807	-0.6973549
1527.210938	111.7503867	-0.6960797
1527.310547	111.690335	-0.6947755
1527.410157	111.627467	-0.6934832
1527.509766	111.5702465	-0.6921758
1527.609375	111.5095466	-0.6908747
1527.708985	111.4548668	-0.6896177
1527.808594	111.3906577	-0.6882893
1527.908203	111.3307029	-0.6869865
1528.007813	111.2688556	-0.6857126
1528.107422	111.2119779	-0.6843949
1528.207032	111.1515239	-0.6831046
1528.306641	111.092031	-0.681831
1528.40625	111.0348403	-0.6805303
1528.50586	110.976018	-0.6792595
1528.605469	110.9125912	-0.6779355
1528.705078	110.8548716	-0.6766349
1528.804688	110.7917428	-0.6753103
1528.904297	110.7361168	-0.6740432
1529.003907	110.6755659	-0.6727555
1529.103516	110.6178463	-0.671464
1529.203125	110.5559692	-0.6701604
1529.302735	110.4978547	-0.6688418
1529.402344	110.4333177	-0.6675866
1529.501953	110.3736162	-0.6662689
1529.601563	110.3188396	-0.6649819
1529.701172	110.2579981	-0.6636863
1529.800782	110.1975739	-0.6623908
1529.900391	110.1404279	-0.6610781
1530	110.0762784	-0.6597671
1530.09961	110.0190133	-0.6585124
1530.199219	109.9536866	-0.6571991
1530.298828	109.8977849	-0.6558957
1530.398438	109.8385602	-0.6545786
1530.498047	109.7792387	-0.6532986
1530.597657	109.7182855	-0.6520083
1530.697266	109.6603721	-0.6507121
1530.796875	109.5987111	-0.6493656
1530.896485	109.5378548	-0.6481273
1530.996094	109.4839647	-0.646825
1531.095703	109.4182581	-0.6455232
1531.195313	109.363243	-0.6442315
1531.294922	109.301053	-0.6429547
1531.394532	109.2419475	-0.6416518
1531.494141	109.1791913	-0.6403531
1531.59375	109.1215312	-0.6390728
1531.69336	109.0641394	-0.6377553
1531.792969	109.0013683	-0.6364504
1531.892578	108.9426726	-0.6351496
1531.992188	108.8768244	-0.6338494
1532.091797	108.8229641	-0.6325738
1532.191407	108.7651029	-0.6312539
1532.291016	108.7028384	-0.6299436
1532.390625	108.64418	-0.6286811
1532.490235	108.5873172	-0.6273856
1532.589844	108.5191816	-0.6261036
1532.689453	108.4622368	-0.6247767
1532.789063	108.4013954	-0.6235098
1532.888672	108.3420739	-0.6222413
1532.988282	108.2832813	-0.6209086
1533.087891	108.2251668	-0.6195894
1533.1875	108.1657335	-0.6183058
1533.28711	108.1113219	-0.6170603
1533.386719	108.0415249	-0.6157518
1533.486328	107.9909876	-0.6144317
1533.585938	107.9217196	-0.6131538
1533.685547	107.8658924	-0.6118361
1533.785157	107.8066155	-0.6105592
1533.884766	107.7449769	-0.6092377
1533.984375	107.687436	-0.6079572
1534.083985	107.6269597	-0.6066484
1534.183594	107.5652763	-0.6053569
1534.283203	107.5089201	-0.6040674
1534.382813	107.4525118	-0.6027363
1534.482422	107.3855534	-0.6015151
1534.582032	107.3243991	-0.6001672
1534.681641	107.2655246	-0.5988912
1534.78125	107.2092727	-0.5975745
1534.88086	107.1464568	-0.5962784
1534.980469	107.0888489	-0.5949854
1535.080078	107.0304513	-0.5936957
1535.179688	106.9692001	-0.5923947
1535.279297	106.9094092	-0.5910941
1535.378907	106.8481207	-0.5898141
1535.478516	106.7924351	-0.588491
1535.578125	106.7293733	-0.5872357
1535.677735	106.6698506	-0.5859223
1535.777344	106.6148505	-0.584594
1535.876953	106.5498888	-0.5833488
1535.976563	106.4878851	-0.5820421
1536.076172	106.4315662	-0.5807411
1536.175782	106.3708365	-0.5793985
1536.275391	106.3157022	-0.5781378
1536.375	106.253162	-0.5768708
1536.47461	106.1902121	-0.5755277
1536.574219	106.1315984	-0.5742595
1536.673828	106.0739383	-0.5729675
1536.773438	106.0134247	-0.5716744
1536.873047	105.9547812	-0.5703391
1536.972657	105.8907807	-0.5690685
1537.072266	105.8355346	-0.5677804
1537.171875	105.7742611	-0.5664919
1537.271485	105.7164446	-0.5652009
1537.371094	105.6534424	-0.5638859
1537.470703	105.5921242	-0.5625736
1537.570313	105.5379659	-0.561306
1537.669922	105.4777354	-0.5599973
1537.769532	105.4140702	-0.5587355
1537.869141	105.3573787	-0.5574165
1537.96875	105.2979827	-0.5561043
1538.06836	105.2392274	-0.5548032
1538.167969	105.1746011	-0.553534
1538.267578	105.1184759	-0.5522355
1538.367188	105.0571799	-0.5509096
1538.466797	104.997538	-0.5496324
1538.566407	104.9359441	-0.5483308
1538.666016	104.8779711	-0.5470139
1538.765625	104.8168913	-0.5457653
1538.865235	104.7602668	-0.5444248
1538.964844	104.6989709	-0.5431317
1539.064453	104.6369523	-0.5418522
1539.164063	104.5782417	-0.5405606
1539.263672	104.5210212	-0.5392705
1539.363282	104.4593751	-0.5379365
1539.462891	104.3983325	-0.5366605
1539.5625	104.3386161	-0.5353696
1539.66211	104.2831391	-0.5340764
1539.761719	104.2190418	-0.5327937
1539.861328	104.1602567	-0.5314583
1539.960938	104.1026935	-0.5301651
1540.060547	104.0401906	-0.5288796
1540.160157	103.9803997	-0.5276096
1540.259766	103.9198041	-0.5262994
1540.359375	103.8620397	-0.5250104
1540.458985	103.799209	-0.5237145
1540.558594	103.740178	-0.5224077
1540.658203	103.6798209	-0.5211194
1540.757813	103.6257669	-0.5198364
1540.857422	103.5640687	-0.5185171
1540.957032	103.5025269	-0.5172414
1541.056641	103.4447104	-0.515933
1541.15625	103.3828408	-0.5146446
1541.25586	103.3200175	-0.5133444
1541.355469	103.2676175	-0.5120073
1541.455078	103.2085717	-0.5107416
1541.554688	103.1413376	-0.509442
1541.654297	103.0879095	-0.5081425
1541.753907	103.0231565	-0.5068737
1541.853516	102.9617265	-0.5055745
1541.953125	102.9044315	-0.5042842
1542.052735	102.845639	-0.5029837
1542.152344	102.7872413	-0.5016715
1542.251953	102.7261615	-0.5003644
1542.351563	102.6656255	-0.4990735
1542.451172	102.6056707	-0.4977875
1542.550782	102.5445312	-0.4964787
1542.650391	102.4926677	-0.4952337
1542.75	102.4278775	-0.4938733
1542.84961	102.3685858	-0.4926137
