Time[sec]	Top_Inplane_Disp[mm]	Top_Outofplane_Disp[mm]	Top_Inplane_Rotation[rad]
4133.689453	125.8482363	90.68280458	-0.012655172
4133.789063	125.9050991	90.70517868	-0.012668761
4133.888672	125.9611424	90.7234773	-0.012682282
4133.988281	126.023459	90.73519707	-0.012695372
4134.087891	126.0810967	90.76105058	-0.01270794
4134.1875	126.1374231	90.77211469	-0.012720871
4134.287109	126.1977877	90.78540653	-0.012733825
4134.386719	126.259106	90.79653025	-0.012746987
4134.486328	126.313987	90.81367403	-0.012759992
4134.585938	126.3742324	90.82981944	-0.012772465
4134.685547	126.434895	90.84460139	-0.012785396
4134.785156	126.4909383	90.86240083	-0.01279847
4134.884766	126.5531208	90.87549895	-0.012811285
4134.984375	126.6146328	90.89129418	-0.012824271
4135.083984	126.6683962	90.90468287	-0.012836982
4135.183594	126.727226	90.91746062	-0.012850309
4135.283203	126.7851468	90.93436599	-0.012863028
4135.382813	126.8483873	90.95118195	-0.012876147
4135.482422	126.9104656	90.96132219	-0.012888734
4135.582031	126.9688483	90.97803384	-0.012901803
4135.681641	127.0267691	90.98771214	-0.012914695
4135.78125	127.0835724	91.01185203	-0.012927724
4135.880859	127.1441456	91.02222323	-0.012940256
4135.980469	127.1996673	91.03693813	-0.012953342
4136.080078	127.2596445	91.04970098	-0.012966619
4136.179688	127.3201134	91.06452018	-0.012979244
4136.279297	127.3815509	91.08023345	-0.012992073
4136.378906	127.4337347	91.09637141	-0.013005015
4136.478516	127.497467	91.11195803	-0.013018066
4136.578125	127.5560137	91.12239629	-0.0130308
4136.677734	127.6222791	91.14168584	-0.013043435
4136.777344	127.6835676	91.15656465	-0.013055958
4136.876953	127.7451839	91.17706865	-0.013068628
4136.976563	127.8092291	91.19422734	-0.01308118
4137.076172	127.8734084	91.20836109	-0.013093529
4137.175781	127.9310461	91.23014659	-0.01310619
4137.275391	127.9940035	91.25114232	-0.01311898
4137.375	128.0593302	91.26771986	-0.013131355
4137.474609	128.122675	91.28564596	-0.013143667
4137.574219	128.1826075	91.30442142	-0.01315626
4137.673828	128.2429125	91.32276475	-0.013168976
4137.773438	128.3102061	91.34279937	-0.013181543
4137.873047	128.3745643	91.358684	-0.013193961
4137.972656	128.4318443	91.37681127	-0.013206403
4138.072266	128.5002406	91.39592946	-0.01321895
4138.171875	128.5586681	91.41462296	-0.01323157
4138.271484	128.6256339	91.43240005	-0.013243979
4138.371094	128.6841508	91.45330638	-0.013256771
4138.470703	128.7477489	91.47055447	-0.013269222
4138.570313	128.8147893	91.49216861	-0.013281915
4138.669922	128.8720544	91.50931239	-0.013294321
4138.769531	128.9349522	91.53044969	-0.013306933
4138.869141	128.9981033	91.54559672	-0.013319674
4138.96875	129.0664699	91.56476706	-0.013332088
4139.068359	129.121634	91.57792479	-0.013344465
4139.167969	129.1838612	91.59941971	-0.01335685
4139.267578	129.2482491	91.6165784	-0.013369673
4139.367188	129.3098952	91.63653105	-0.013382867
4139.466797	129.3661769	91.65015817	-0.01339607
4139.566406	129.427227	91.66345745	-0.013409236
4139.666016	129.486474	91.68305993	-0.013422667
4139.765625	129.5438137	91.69852734	-0.013435971
4139.865234	129.6078142	91.70946479	-0.013449101
4139.964844	129.6585526	91.72539413	-0.01346242
4140.064453	129.720601	91.74006432	-0.013475481
4140.164063	129.7846164	91.7571038	-0.01348906
4140.263672	129.8407193	91.76886082	-0.013501948
4140.363281	129.9005475	91.78412706	-0.01351578
4140.462891	129.9588259	91.79456532	-0.013528911
4140.5625	130.0137367	91.81214869	-0.013542095
4140.662109	130.0731476	91.82660282	-0.013555049
4140.761719	130.1375206	91.83814377	-0.013568511
4140.861328	130.1948454	91.86112136	-0.013582282
4140.960938	130.2576389	91.86685085	-0.013595179
4141.060547	130.3197916	91.88683331	-0.013608322
4141.160156	130.3715583	91.90037847	-0.013621777
4141.259766	130.4334279	91.91232175	-0.013635398
4141.359375	130.4846283	91.9297561	-0.013648453
4141.458984	130.5499401	91.94633365	-0.013661548
4141.558594	130.6068029	91.95956588	-0.013674885
4141.658203	130.6611772	91.97428823	-0.013688336
4141.757813	130.7236131	91.98930115	-0.013701377
4141.857422	130.7824131	92.00348705	-0.013714727
4141.957031	130.8439251	92.0201987	-0.013727788
4142.056641	130.903947	92.03396738	-0.013741254
4142.15625	130.9607204	92.04676002	-0.013753587
4142.255859	131.018671	92.06016362	-0.013766634
4142.355469	131.0817774	92.07954258	-0.013779699
4142.455078	131.1409052	92.086941	-0.013792697
4142.554688	131.1994817	92.10591018	-0.01380548
4142.654297	131.2568661	92.12193638	-0.013818485
4142.753906	131.3162323	92.14057028	-0.013831669
4142.853516	131.3791301	92.14623272	-0.013844434
4142.953125	131.4312842	92.16406196	-0.013857313
4143.052734	131.4969387	92.18288213	-0.013870157
4143.152344	131.5482285	92.19054878	-0.013883167
4143.251953	131.6136893	92.21082181	-0.013895667
4143.351563	131.6668566	92.22632647	-0.0139086
4143.451172	131.728607	92.24317223	-0.013922038
4143.550781	131.7874964	92.25317091	-0.013934669
4143.650391	131.8469818	92.27260947	-0.013947446
4143.75	131.906512	92.2813341	-0.013960477
4143.849609	131.9652971	92.29411185	-0.013973466
4143.949219	132.0246186	92.3082456	-0.013986203
4144.048828	132.0843573	92.32145548	-0.013999366
4144.148438	132.1472849	92.34134108	-0.014012163
4144.248047	132.2018828	92.35648811	-0.01402546
4144.347656	132.2596844	92.3673138	-0.014038139
4144.447266	132.3161449	92.38316119	-0.014050701
4144.546875	132.3763754	92.40124375	-0.014063925
4144.646484	132.4450698	92.41615236	-0.014077073
4144.746094	132.4950184	92.42490679	-0.014089392
4144.845703	132.5525071	92.4436301	-0.014101808
4144.945313	132.6203968	92.45077521	-0.014114287
4145.044922	132.6790925	92.46133268	-0.014126529
4145.144531	132.7372368	92.47655421	-0.014139193
4145.244141	132.799628	92.48592705	-0.014151393
4145.34375	132.8632559	92.49825776	-0.014164057
4145.443359	132.9183157	92.50795096	-0.014176556
4145.542969	132.9832401	92.51470864	-0.014188861
4145.642578	133.0443796	92.52531081	-0.014201319
4145.742188	133.1044759	92.53944457	-0.014213759
4145.841797	133.1601914	92.54879504	-0.014226295
4145.941406	133.2233276	92.55553037	-0.014238738
4146.041016	133.2813676	92.5694108	-0.014251055
4146.140625	133.3446827	92.58002788	-0.014263667
4146.240234	133.4022458	92.59095788	-0.014276152
4146.339844	133.4641602	92.60392189	-0.014288472
4146.439453	133.5230347	92.60704368	-0.014301085
4146.539063	133.5790779	92.6207304	-0.014313439
4146.638672	133.650082	92.63423085	-0.014325628
4146.738281	133.706006	92.64554828	-0.014337945
4146.837891	133.7634798	92.65336394	-0.014350488
4146.9375	133.8281508	92.66448021	-0.014363349
4147.037109	133.8894691	92.67543256	-0.01437574
4147.136719	133.9545276	92.69038588	-0.014388145
4147.236328	134.0053852	92.69765019	-0.014400764
4147.335938	134.0710845	92.70517528	-0.014412815
4147.435547	134.1297652	92.71079302	-0.014425368
4147.535156	134.1899063	92.72459149	-0.01443829
4147.634766	134.2525806	92.73955226	-0.014451019
4147.734375	134.3130048	92.74815023	-0.014463494
4147.833984	134.3724903	92.75656939	-0.014476366
4147.933594	134.4316628	92.76743978	-0.014489128
4148.033203	134.4940092	92.7791819	-0.014501911
4148.132813	134.5563855	92.79358387	-0.014514549
4148.232422	134.6171524	92.80882031	-0.014527699
4148.332031	134.6783068	92.81045943	-0.014540415
4148.431641	134.7365703	92.82555431	-0.01455345
4148.53125	134.7927328	92.83556789	-0.014566084
4148.630859	134.8539021	92.84613281	-0.014578815
4148.730469	134.9172171	92.86001325	-0.014591805
4148.830078	134.9741693	92.86758304	-0.014604243
4148.929688	135.0375291	92.87314862	-0.01461696
4149.029297	135.099205	92.88872033	-0.014629925
4149.128906	135.1595845	92.89769083	-0.014642983
4149.228516	135.2170583	92.91286767	-0.014655733
4149.328125	135.2795239	92.91809052	-0.014668137
4149.427734	135.335597	92.92534739	-0.014681203
4149.527344	135.3993889	92.94039756	-0.014694232
4149.626953	135.4606922	92.95296669	-0.014706831
4149.726563	135.5200883	92.96154231	-0.014719424
4149.826172	135.5773534	92.97024459	-0.014732269
4149.925781	135.640445	92.98382699	-0.014745513
4150.025391	135.7003923	92.98747778	-0.014758086
4150.125	135.7656147	93.00295264	-0.014770741
4150.224609	135.8201381	93.0114314	-0.014783522
4150.324219	135.8833786	93.02693605	-0.014796891
4150.423828	135.9413143	93.03504974	-0.0148095
4150.523438	136.0088464	93.04843843	-0.014822313
4150.623047	136.0657986	93.05562824	-0.014835022
4150.722656	136.1254032	93.06558967	-0.014848036
4150.822266	136.1873176	93.07608753	-0.014860452
4150.921875	136.2487253	93.09317917	-0.014873294
4151.021484	136.3117125	93.09449792	-0.014886073
4151.121094	136.3672044	93.10824424	-0.014898974
4151.220703	136.4288952	93.12066436	-0.014911905
4151.320313	136.4885594	93.13341975	-0.014924561
4151.419922	136.5537073	93.14305335	-0.01493717
4151.519531	136.6087969	93.1520462	-0.014949947
4151.619141	136.6697278	93.16533059	-0.014962958
4151.71875	136.7335494	93.17067266	-0.014975603
4151.818359	136.7891308	93.1853354	-0.014988375
4151.917969	136.8495997	93.19801629	-0.015001432
4152.017578	136.9145538	93.20358187	-0.015013998
4152.117188	136.9739648	93.21057796	-0.015027113
4152.216797	137.0359387	93.22533011	-0.015039986
4152.316406	137.0933976	93.23704988	-0.015052388
4152.416016	137.1499475	93.24879199	-0.015065467
4152.515625	137.2122343	93.25646609	-0.015078083
4152.615234	137.2721668	93.26992929	-0.015090897
4152.714844	137.3303558	93.2783559	-0.015103916
4152.814453	137.3949077	93.29456091	-0.015116587
4152.914063	137.4594744	93.30108017	-0.015129456
4153.013672	137.5152197	93.31312031	-0.015142782
4153.113281	137.5798162	93.32293272	-0.015155095
4153.212891	137.6317914	93.33081543	-0.015167885
4153.3125	137.6899954	93.33896637	-0.015180228
4153.412109	137.7520289	93.34176034	-0.015192979
4153.511719	137.8058072	93.35323423	-0.015205671
4153.611328	137.8688093	93.35839003	-0.015218459
4153.710938	137.9263576	93.36698055	-0.015231307
4153.810547	137.9876312	93.36727113	-0.015243678
4153.910156	138.0394574	93.37887168	-0.01525679
4154.009766	138.1060805	93.38648617	-0.015269177
4154.109375	138.1588455	93.39402616	-0.015282106
4154.208984	138.2183756	93.39863062	-0.015294798
4154.308594	138.2732119	93.40377152	-0.015307836
4154.408203	138.3325185	93.41985732	-0.015320319
4154.507813	138.3887257	93.42492372	-0.015332989
4154.607422	138.4453501	93.42510998	-0.015345369
4154.707031	138.5070707	93.43548864	-0.015358059
4154.806641	138.5651406	93.44102442	-0.015370752
4154.90625	138.6293199	93.44522655	-0.015383692
4155.005859	138.6833515	93.44741702	-0.015396752
4155.105469	138.7434926	93.45854074	-0.015408861
4155.205078	138.7997146	93.46096218	-0.015421512
4155.304688	138.8603326	93.47484261	-0.015434785
4155.404297	138.9156904	93.47830713	-0.015447249
4155.503906	138.9770087	93.48610044	-0.015460334
4155.603516	139.0392806	93.49130839	-0.015472444
4155.703125	139.0926715	93.50205958	-0.015485359
4155.802734	139.1551818	93.50588173	-0.015497869
4155.902344	139.2114933	93.51588786	-0.015510321
4156.001953	139.2713066	93.51602942	-0.015523448
4156.101563	139.3291976	93.52708608	-0.015536311
4156.201172	139.3972959	93.5343653	-0.015549134
4156.300781	139.4576456	93.54141355	-0.015561331
4156.400391	139.5161923	93.54718775	-0.015574365
4156.5	139.5798798	93.55410933	-0.015587109
4156.599609	139.6408703	93.5613811	-0.015599694
4156.699219	139.7047367	93.56877208	-0.015612679
4156.798828	139.7654589	93.57214719	-0.015625122
4156.898438	139.8274626	93.5838148	-0.015637772
4156.998047	139.8928638	93.5934186	-0.015650505
4157.097656	139.951634	93.59618276	-0.015663125
4157.197266	140.0108661	93.59940886	-0.015676153
4157.296875	140.0721397	93.61109138	-0.015688634
4157.396484	140.1372429	93.61337125	-0.015701562
4157.496094	140.1995148	93.62500161	-0.015714002
4157.595703	140.258896	93.6318785	-0.015727008
4157.695313	140.3229411	93.6350897	-0.015739703
4157.794922	140.3825756	93.64044666	-0.015752425
4157.894531	140.4435362	93.654342	-0.015764925
4157.994141	140.510204	93.65514666	-0.015777523
4158.09375	140.5713137	93.66126359	-0.01579025
4158.193359	140.6326022	93.67223084	-0.015802929
4158.292969	140.6911637	93.67721528	-0.015815939
4158.392578	140.7538827	93.68936718	-0.01582848
4158.492188	140.8178385	93.68998557	-0.01584188
4158.591797	140.8753123	93.70060265	-0.015854067
4158.691406	140.9328755	93.70103478	-0.015866769
4158.791016	141.0068448	93.71253103	-0.015879506
4158.890625	141.0656448	93.71352196	-0.015892108
4158.990234	141.1201831	93.71697158	-0.015904495
4159.089844	141.1847498	93.72120351	-0.015917454
4159.189453	141.2406292	93.73250604	-0.015930313
4159.289063	141.3057174	93.73208135	-0.015942832
4159.388672	141.3637277	93.73583645	-0.015955252
4159.488281	141.4175804	93.73649955	-0.015968034
4159.587891	141.4852019	93.74111146	-0.015980385
4159.6875	141.5406491	93.74689311	-0.015993306
4159.787109	141.6018333	93.74894202	-0.01600595
4159.886719	141.6597541	93.74980628	-0.016018595
4159.986328	141.7248871	93.75547618	-0.016030555
4160.085938	141.786265	93.76294911	-0.016043611
4160.185547	141.8402221	93.76016259	-0.016055907
4160.285156	141.8963995	93.76973659	-0.016068818
4160.384766	141.9587757	93.76756102	-0.016081558
4160.484375	142.0190956	93.76750141	-0.016094216
4160.583984	142.0725312	93.76765788	-0.016106516
4160.683594	142.1402868	93.77589822	-0.016119238
4160.783203	142.2002341	93.78288686	-0.016131912
4160.882813	142.2592874	93.78571808	-0.016144496
4160.982422	142.3221256	93.7885195	-0.016156923
4161.082031	142.378601	93.79026294	-0.016169759
4161.181641	142.4393084	93.79407763	-0.016182359
4161.28125	142.5005074	93.79532188	-0.016194706
4161.380859	142.5610509	93.79783273	-0.016207451
4161.480469	142.6171537	93.80599856	-0.016220742
4161.580078	142.6785316	93.81085634	-0.016233099
4161.679688	142.7312221	93.8071087	-0.016245489
4161.779297	142.7995588	93.8141942	-0.016258091
4161.878906	142.8605642	93.81562471	-0.016270387
4161.978516	142.9189618	93.81671995	-0.016282549
4162.078125	142.9803099	93.81699562	-0.016294547
4162.177734	143.0385139	93.81829202	-0.016307145
4162.277344	143.0964198	93.817994	-0.016319633
4162.376953	143.1641754	93.81733835	-0.016331943
4162.476563	143.2189669	93.82176399	-0.016343953
4162.576172	143.2855304	93.82288158	-0.016356039
4162.675781	143.3420058	93.82101893	-0.016368662
4162.775391	143.4076603	93.82724017	-0.016380602
4162.875	143.4706028	93.81712973	-0.016392723
4162.974609	143.5258116	93.81961077	-0.016405052
4163.074219	143.5887094	93.8187167	-0.016417426
4163.173828	143.6468389	93.8161388	-0.016429525
4163.273438	143.7097218	93.82294863	-0.01644166
4163.373047	143.7743928	93.81928295	-0.016454076
4163.472656	143.8305553	93.82497519	-0.016465941
4163.572266	143.8986387	93.81305426	-0.016478143
4163.671875	143.9561125	93.81595254	-0.016490354
4163.771484	144.0140333	93.81938726	-0.016502508
4163.871094	144.0757986	93.81967783	-0.016514822
4163.970703	144.1382643	93.8199088	-0.016527206
4164.070313	144.1994186	93.81412715	-0.016539153
4164.169922	144.2595895	93.81605685	-0.016551618
4164.269531	144.3197157	93.82033348	-0.016563675
4164.369141	144.381481	93.81673485	-0.016575966
4164.46875	144.4447066	93.82162243	-0.016588219
4164.568359	144.5067998	93.81764382	-0.016600809
4164.667969	144.5626493	93.81486475	-0.016612982
4164.767578	144.626471	93.81543845	-0.016624341
4164.867188	144.6949418	93.81520748	-0.016636937
4164.966797	144.7533097	93.82152557	-0.016649225
4165.066406	144.8103364	93.81519258	-0.016661289
4165.166016	144.8635783	93.81287545	-0.016674286
4165.265625	144.9273553	93.81390363	-0.016686381
4165.365234	144.9866917	93.80491078	-0.016698866
4165.464844	145.0468179	93.80236268	-0.016711247
4165.564453	145.1035466	93.80415082	-0.016723396
4165.664063	145.1630171	93.80475432	-0.016736369
4165.763672	145.2212211	93.79980713	-0.016748765
4165.863281	145.2792462	93.79665554	-0.016761133
4165.962891	145.3367051	93.78933161	-0.016773581
4166.0625	145.3956391	93.78860146	-0.016786049
4166.162109	145.457479	93.78539771	-0.016798948
4166.261719	145.5205109	93.78299117	-0.016811007
4166.361328	145.5745425	93.77444535	-0.016823396
4166.460938	145.636874	93.77101809	-0.016835758
4166.560547	145.6980433	93.77252311	-0.016848047
4166.660156	145.7511809	93.77117455	-0.016860526
4166.759766	145.8193388	93.76420081	-0.016872671
4166.859375	145.8755608	93.75997633	-0.016885441
4166.958984	145.9334668	93.76186132	-0.016898037
4167.058594	145.9895249	93.75619143	-0.016910457
4167.158203	146.0513945	93.74789894	-0.016922375
4167.257813	146.1091961	93.74307096	-0.016935537
4167.357422	146.1709764	93.74402463	-0.016947847
4167.457031	146.2267961	93.74026209	-0.016960422
4167.556641	146.2853875	93.74164045	-0.016972807
4167.65625	146.3451411	93.73714775	-0.01698513
4167.755859	146.4060124	93.73094141	-0.016997394
4167.855469	146.4596119	93.7313661	-0.017010173
4167.955078	146.5232398	93.72314811	-0.017022196
4168.054688	146.5840813	93.72343868	-0.017035284
4168.154297	146.6476794	93.71892363	-0.017047194
4168.253906	146.7010554	93.71624887	-0.017059602
4168.353516	146.7621054	93.71116757	-0.017071773
4168.453125	146.8198623	93.70739013	-0.017084436
4168.552734	146.8746241	93.69767457	-0.017096572
4168.652344	146.9359126	93.68941188	-0.017109048
4168.751953	146.9997491	93.67691725	-0.017121218
4168.851563	147.0519628	93.66550297	-0.017133718
4168.951172	147.1065458	93.6570093	-0.017145704
4169.050781	147.170427	93.65023673	-0.017158175
4169.150391	147.2287949	93.63598377	-0.017170327
4169.25	147.2831543	93.6313197	-0.017182388
4169.349609	147.349539	93.61799061	-0.017195123
4169.449219	147.4043604	93.61182153	-0.017207307
4169.548828	147.4595692	93.60504895	-0.017219433
4169.648438	147.5211855	93.59552711	-0.017231508
4169.748047	147.5801643	93.58684719	-0.017244001
4169.847656	147.6380404	93.57533604	-0.01725634
4169.947266	147.6948883	93.56638789	-0.017268907
4170.046875	147.7584418	93.55311096	-0.017280997
4170.146484	147.8154238	93.54675561	-0.017293341
4170.246094	147.8754457	93.53676438	-0.017305843
