Rotation	Base moment [kN.m]	Axial Disp. [mm]
6.03741E-08	8.684920212	-1.463523033
7.89901E-07	11.57972991	-1.467001057
-3.77533E-07	11.5379435	-1.469697585
3.67239E-07	8.562247332	-1.472481192
-6.24344E-07	8.565114189	-1.476301477
-1.78016E-07	8.574482742	-1.479322222
6.98324E-07	5.589689955	-1.482331674
5.16038E-07	5.539487921	-1.485390952
4.02627E-07	5.537446224	-1.488307389
-4.76697E-07	8.448157242	-1.491832445
8.28517E-08	5.470338526	-1.495605349
1.1517E-06	5.419149136	-1.498310259
2.08742E-07	8.377558287	-1.501044157
-3.387E-07	8.282916689	-1.505131499
5.32008E-07	5.267219857	-1.507977038
4.01012E-07	8.203675509	-1.511118506
-1.01993E-06	8.17560951	-1.514136689
2.48265E-08	5.128683132	-1.517373035
8.28531E-09	8.157284658	-1.520951759
-6.63306E-07	8.120923541	-1.52346761
4.52839E-07	5.077328509	-1.527323169
6.87251E-07	5.049767582	-1.529971385
-7.74374E-07	8.070449228	-1.533298302
1.00154E-06	8.016155294	-1.537293094
1.32022E-07	7.938141467	-1.539316858
9.17816E-07	10.93686167	-1.543310485
-3.8054E-07	13.94939979	-1.546817264
-6.00028E-07	13.93436452	-1.549641966
5.3853E-07	13.94005166	-1.552448739
-1.40775E-07	17.00466627	-1.55530138
-2.30654E-07	17.01125176	-1.558686505
-2.79031E-07	13.864826	-1.56161924
-1.06266E-06	13.82351108	-1.565149767
-7.01905E-07	10.71455685	-1.567942221
-4.97978E-07	7.574274915	-1.570923268
3.54543E-07	4.387154788	-1.574637383
-3.15375E-07	7.505713089	-1.577207018
9.64866E-08	4.343449943	-1.580326134
1.66097E-07	7.414829409	-1.583953403
1.76367E-07	10.52899656	-1.586510465
-4.74042E-07	10.50867835	-1.590335174
1.31733E-06	7.317083478	-1.593465582
-1.40468E-07	10.47680909	-1.596434056
-6.31606E-07	7.282760024	-1.600275529
4.34801E-07	4.068948188	-1.603301163
9.00813E-07	7.226697458	-1.606322607
-3.12522E-08	7.171783146	-1.60928526
2.36912E-07	7.149246484	-1.612647451
2.54043E-07	10.34414612	-1.615820118
-1.15249E-06	10.32214663	-1.619317816
4.9362E-07	10.3007223	-1.622246826
-1.61037E-08	13.50831534	-1.624512617
-4.1207E-07	10.24205559	-1.628198792
1.53221E-07	6.96545323	-1.631450854
-4.51559E-08	10.1483122	-1.634322005
-9.55448E-08	6.863398688	-1.63739828
4.38873E-07	3.59177247	-1.640320537
2.21144E-09	3.555746128	-1.644304968
-5.03041E-07	6.806648827	-1.646355857
1.05784E-06	6.807573595	-1.650171136
3.7973E-08	6.784449343	-1.652688152
3.59333E-07	10.00681718	-1.654338921
-2.50295E-07	13.26383201	-1.655086424
-6.02881E-07	9.971167948	-1.655766522
3.29879E-07	6.676746617	-1.655864893
-9.11868E-07	9.973815926	-1.656010179
-6.3396E-07	6.482469225	-1.65619202
2.42491E-07	3.353012776	-1.656186083
4.30626E-08	3.523367616	-1.655882472
-4.44547E-07	6.775778673	-1.655840446
9.87949E-07	6.771619145	-1.656180262
2.56995E-08	10.39798813	-1.656084336
1.98677E-07	10.34721896	-1.656770488
-1.10615E-08	10.26128037	-1.657467117
-3.16638E-07	7.113862738	-1.657323111
-1.58795E-07	7.236234517	-1.65748132
4.58384E-07	7.179293807	-1.657820554
9.28846E-07	7.273791693	-1.657874222
4.71527E-07	10.569641	-1.657839297
-1.77163E-07	10.73832021	-1.658321955
-3.78831E-07	10.71449688	-1.658405541
1.5999E-08	7.558028942	-1.658452456
-2.03636E-07	10.74994882	-1.659192276
2.02984E-07	10.68951406	-1.659399262
-8.22289E-08	13.79479278	-1.659411952
5.42109E-07	13.74314556	-1.659695656
-2.34597E-07	16.89258388	-1.659472488
-2.88038E-07	16.85208141	-1.659905785
-2.93615E-07	13.62079474	-1.66006411
-2.24861E-07	13.53600835	-1.66010567
-2.51238E-07	13.49148148	-1.660130351
-3.62937E-07	13.42034413	-1.660344438
2.66656E-07	13.33219355	-1.660170863
-2.47103E-07	13.22916829	-1.660766444
-5.03509E-07	9.928144098	-1.660875874
-1.2681E-07	6.587899991	-1.661005794
-4.15356E-08	3.219123781	-1.661398579
4.11258E-07	3.095503047	-1.661104048
6.91302E-07	2.915756224	-1.66127157
1.14231E-06	5.973738883	-1.661109869
6.76098E-08	9.015778457	-1.66154177
-4.25287E-07	8.916949468	-1.661667731
7.84752E-07	8.778883036	-1.662147712
-1.22623E-07	8.679871718	-1.662147246
-3.39881E-07	5.329939286	-1.662496725
8.24648E-08	5.227892917	-1.662352021
-6.3238E-07	8.271331802	-1.662707087
6.877E-07	8.1210767	-1.663009418
1.04111E-06	8.037519109	-1.663236428
-5.48895E-08	11.16744533	-1.663326417
-1.65539E-08	11.1117161	-1.663247604
-4.5458E-07	7.903867055	-1.66329382
4.76783E-07	7.899756283	-1.663375311
-5.99219E-07	11.0252059	-1.663537478
-3.14881E-07	10.94748748	-1.663908377
6.79701E-07	10.84695563	-1.664253083
-6.75034E-07	10.72105407	-1.664379393
-1.29299E-06	7.385147703	-1.664119205
-1.56127E-07	4.165640704	-1.664125724
-6.43009E-07	4.13430487	-1.664474737
6.57886E-07	0.942689205	-1.664819094
1.50595E-06	0.987843654	-1.664938536
2.48175E-07	1.042564553	-1.664598603
-3.8089E-07	0.994938464	-1.664562747
1.26662E-06	-2.171082967	-1.664591968
4.42891E-07	-2.144342174	-1.664668103
1.33722E-06	-2.173015634	-1.66576101
6.43077E-07	-2.201843185	-1.665637261
9.50381E-07	1.020764462	-1.665829579
3.03367E-07	0.991496051	-1.665772303
7.53155E-07	0.90767369	-1.665824107
7.73718E-07	0.858725505	-1.666417826
-1.77301E-07	4.013325755	-1.666489421
3.61924E-07	4.041927637	-1.666952987
2.32498E-06	4.072215345	-1.666853568
7.43217E-07	7.333141589	-1.666573939
-2.55585E-07	7.482189333	-1.666647862
-6.70777E-07	4.446399937	-1.667356366
1.00864E-06	4.54902547	-1.667345889
-2.71135E-07	7.924473247	-1.66752738
4.39759E-07	8.038907751	-1.667875811
1.35372E-07	11.34198611	-1.668011086
-4.19984E-07	14.62536194	-1.668129364
-5.18706E-08	14.72070822	-1.668460798
-4.52406E-07	11.53336871	-1.668546014
-4.06918E-07	11.56667673	-1.668711324
-7.91316E-08	11.53980453	-1.668893048
-6.38882E-07	8.32374032	-1.669269885
1.32042E-06	5.08063943	-1.669145204
-3.49744E-07	5.047053223	-1.669357312
-5.68684E-08	1.816314193	-1.669484089
1.29913E-06	1.833143862	-1.669903533
6.26108E-07	1.888360784	-1.669555801
1.25E-06	5.090095482	-1.669574427
4.89917E-07	8.286391135	-1.669989913
-2.03786E-07	8.337623449	-1.669893289
2.72106E-07	8.33455319	-1.669728794
-2.49989E-07	8.280217096	-1.670320999
-6.72614E-07	8.292931938	-1.670515878
6.60998E-07	5.160538282	-1.67075127
-5.15708E-07	5.174240004	-1.670814949
2.77959E-07	5.183351284	-1.670545913
-1.35869E-06	5.235587299	-1.671327875
4.88775E-07	2.11454522	-1.671113088
1.01746E-06	2.113879203	-1.671520193
-4.11767E-07	5.318730118	-1.671507503
1.14886E-07	5.353845001	-1.671548132
7.96494E-07	5.305217188	-1.671594233
7.41433E-07	8.490544324	-1.671202146
-1.09271E-06	8.516373018	-1.672235099
-4.80041E-07	5.34009983	-1.672150815
3.20516E-07	2.203249425	-1.672353028
-8.86341E-08	5.44921241	-1.672303319
6.55193E-07	2.247263615	-1.673106584
7.6596E-07	2.270208026	-1.672627768
4.74508E-07	5.507980185	-1.672928702
-1.88596E-07	5.538842037	-1.672729166
